StateWellID,Latitude,Longitude,WellDepth,Rainfall,Elevation,Tmin,claytotal_l,awc_l,pi_r,ph_r,Fluoride_avg,Exceedance
763906,35.022778,-102.1325,230,481.6350681,1151,5.82735244,27,0.119999997,19,7.900000095,2.41,1
763930,35.018889,-102.131111,262,481.7795997,1151,5.83246554,27,0.119999997,19,7.900000095,2.83,1
764103,35.124444,-102.115001,282,474.8475848,1163,5.65944774,27,0.119999997,19,7.900000095,2.82405,1
764625,35.053889,-102.007223,299,479.3086913,1124,6.06985697,27,0.119999997,19,7.900000095,0.92,0
1102501,34.9194444,-101.8297222,198,483.768769,1106,6.2278869,27,0.119999997,19,7.900000095,1.48,0
1109608,34.793611,-101.893611,243,468.8468758,1117,6.00599114,27,0.119999997,19,7.900000095,2.193333333,1
1111409,34.806112,-101.740278,180,491.656131,1080,6.24825856,27,0.119999997,19,7.900000095,2.71,1
650811,35.135556,-101.832778,397,491.9600329,1103,6.23786054,18,0.07,20,8.399999619,2.69,1
650911,35.1661111,-101.7805556,326,498.5351036,1099,6.32731725,18,0.07,20,8.399999619,3.4458,1
657102,35.087222,-101.9875,256,479.1360657,1128,6.00925591,18,0.07,20,8.399999619,3.029052632,1
657110,35.102501,-101.97,247,479.6609258,1128,5.99851566,18,0.07,20,8.399999619,3.343166667,1
763626,35.042778,-102.1475,256,480.7646842,1155,5.78151922,18,0.07,20,8.399999619,2.476666667,1
763907,35.0375,-102.132222,240,480.9985274,1152,5.81330765,18,0.07,20,8.399999619,3.25,1
764124,35.108334,-102.115001,264,476.2125975,1160,5.69319038,18,0.07,20,8.399999619,2.93405,1
764129,35.101945,-102.115001,293,476.7434789,1159,5.70692994,18,0.07,20,8.399999619,3.1645,1
764307,35.116944,-102.010834,237,477.0299087,1138,5.87766129,18,0.07,20,8.399999619,3.349428571,1
764604,35.0725,-102.020555,276,478.7731919,1130,5.98881897,18,0.07,20,8.399999619,3.259333333,1
1111624,34.805278,-101.661389,190,502.0889368,1056,6.415942,18,0.07,20,8.399999619,2.03,1
649713,35.1325,-101.992222,273,477.3570005,1137,5.87751799,22,0.119999997,19,7.900000095,2.251833333,1
649714,35.132222,-101.986111,268,477.8176666,1136,5.89132911,22,0.119999997,19,7.900000095,2.184388889,1
649715,35.1325,-101.974722,252,478.6814056,1134,5.91611467,22,0.119999997,19,7.900000095,2.3646,1
649719,35.1325,-101.9744444,283,478.7032825,1134,5.91674419,22,0.119999997,19,7.900000095,2.3675,1
650910,35.141389,-101.758612,300,500.096437,1094,6.34297436,22,0.119999997,19,7.900000095,2.73,1
651803,35.1461111,-101.6794444,240,508.5160488,1082,6.43562613,22,0.119999997,19,7.900000095,1.46,0
657101,35.085278,-101.9925,303,479.0123756,1128,6.00554826,22,0.119999997,19,7.900000095,3.020789474,1
657202,35.115556,-101.953612,257,480.5363497,1127,5.99942819,22,0.119999997,19,7.900000095,3.06,1
657207,35.117222,-101.948889,305,480.8545016,1127,6.00608756,22,0.119999997,19,7.900000095,2.7774,1
659201,35.1033333,-101.6858333,260,507.0278565,1077,6.41532522,22,0.119999997,19,7.900000095,2.23,1
756916,35.125278,-102.028889,288,475.6392722,1144,5.82111266,22,0.119999997,19,7.900000095,3.1404,1
763305,35.116667,-102.132778,270,475.8115576,1165,5.64701094,22,0.119999997,19,7.900000095,3.57,1
763328,35.088611,-102.155834,220,478.1665938,1164,5.67652576,22,0.119999997,19,7.900000095,2.9925,1
763601,35.058334,-102.132222,251,479.9258012,1154,5.77658218,22,0.119999997,19,7.900000095,3.67,1
764128,35.095556,-102.115278,265,477.2642562,1158,5.72047155,22,0.119999997,19,7.900000095,2.317,1
764136,35.117222,-102.124444,294,475.6171144,1164,5.65870166,22,0.119999997,19,7.900000095,3.025,1
764306,35.117222,-102.000834,267,477.543895,1136,5.8966282,22,0.119999997,19,7.900000095,3.1689375,1
764321,35.117778,-102.041945,255,475.7070623,1145,5.81492106,22,0.119999997,19,7.900000095,3.0092,1
509807,35.7715028,-100.9423472,547,565.5502996,902,6.94376626,18,0.100000001,14.5,7.900000095,0.75,0
624355,35.733525,-101.0212667,630,554.9432372,919,6.95903889,18,0.100000001,14.5,7.900000095,0.63,0
248704,36.254723,-102.114723,545,436.6013783,1129,5.06863835,27,0.140000001,21,7.400000095,1.6,0
256901,36.150278,-102.04,290,446.8511804,1104,5.33786676,27,0.140000001,21,7.400000095,1.723333333,0
357302,36.108889,-101.908612,440,463.0350303,1082,5.6740499,27,0.140000001,21,7.400000095,1.42,0
349703,36.136667,-101.980278,400,453.8386037,1090,5.48083578,15,0.119999997,7.5,8.199999809,1.96,0
239605,36.444445,-102.149167,450,441.416864,1145,4.93110314,15,0.150000006,15,8,2.07,1
256203,36.238611,-102.044445,390,442.9293736,1108,5.17187521,15,0.150000006,15,8,1.21,0
334802,36.415001,-101.826389,350,455.5502488,1062,5.34619597,15,0.150000006,15,8,2.3,1
342302,36.358334,-101.764167,509,464.4322151,1049,5.42317185,15,0.150000006,15,8,2.033333333,1
350504,36.201112,-101.823333,440,467.2306663,1065,5.61520957,15,0.150000006,15,8,2.12,1
341203,36.3425,-101.935834,429,448.7538465,1083,5.23738811,20,0.119999997,20,8.100000381,2.776666667,1
1125305,34.5916667,-101.9086111,230,494.8895464,1096,6.13717705,18,0.079999998,14.5,8.199999809,2.38,1
1134106,34.470278,-101.858056,248,499.2056387,1082,6.27055365,20,0.090000004,16,8.399999619,1.84,0
1118109,34.748056,-101.846111,217,473.659802,1099,6.0512114,35,0.119999997,18,8,1.65,0
1118704,34.631667,-101.866944,214,493.81755,1089,6.17110652,35,0.119999997,18,8,2.42,1
1119745,34.646389,-101.746111,180,500.8385761,1066,6.3419462,35,0.119999997,18,8,2.606666667,1
1125703,34.530833,-101.974167,215,486.1556064,1107,6.06246397,35,0.119999997,18,8,2.5875,1
1126311,34.604723,-101.758612,208,506.6211687,1064,6.38779737,35,0.119999997,18,8,2.51,1
1126505,34.544445,-101.8225,176,508.4256928,1074,6.3143784,35,0.119999997,18,8,4.375,1
1128509,34.548611,-101.546389,170,521.6033879,1019,6.80003791,35,0.119999997,18,8,4.78,1
1129102,34.615278,-101.487778,163,520.7902159,1020,6.68392354,35,0.119999997,18,8,4.58,1
1134501,34.445556,-101.823611,254,500.6407466,1075,6.34943516,35,0.119999997,18,8,1.65,0
1141405,34.321389,-101.993334,330,464.3015245,1086,6.32672454,35,0.119999997,18,8,1.86,0
1117807,34.631944,-101.955278,211,487.7150962,1112,6.00028455,22,0.100000001,21,8.300000191,2.723333333,1
2446501,33.327222,-102.326389,150,451.0296033,1037,7.7381996,10,0.119999997,10,7.5,4.16,1
2454605,33.1872222,-102.2716667,151,448.0689499,1009,8.02454283,10,0.119999997,10,7.5,3.24,1
2444802,33.260278,-102.576111,168,433.4955852,1076,7.43505415,15,0.119999997,17,8.300000191,5.38,1
2453103,33.227778,-102.464445,154,441.6193346,1048,7.70325405,15,0.119999997,17,8.300000191,4.475,1
2454609,33.1833333,-102.2619444,152,448.177453,1007,8.04244735,5,0.109999999,6,8,3.89,1
2454610,33.168611,-102.276111,141,447.7451541,1007,8.03869574,5,0.109999999,6,8,3.92,1
2454907,33.148611,-102.273889,150,447.5023716,1003,8.05975306,5,0.109999999,6,8,2.966666667,1
2455202,33.2375,-102.168333,50,453.1331299,995,8.16211634,5,0.109999999,6,8,5.275,1
2455302,33.2375,-102.153334,45,454.2026513,993,8.18255281,5,0.109999999,6,8,5.5,1
2461502,33.045834,-102.431944,150,438.3935864,1016,8.00700443,5,0.109999999,6,8,6.653333333,1
2461503,33.044167,-102.433611,150,438.2923769,1016,8.00646709,5,0.109999999,6,8,7.913333333,1
2461703,33.019444,-102.4675,165,436.7038122,1020,7.98526353,5,0.109999999,6,8,4.243333333,1
2461704,33.021944,-102.462223,186,436.9129801,1019,7.98965859,5,0.109999999,6,8,5.29,1
2462202,33.1225,-102.293056,165,446.5453549,1003,8.06669497,5,0.109999999,6,8,3.55,1
528303,35.603889,-100.505278,390,620.3242448,878,6.93790508,25,0.100000001,17.5,8.199999809,1.34,0
538511,35.456112,-100.308612,126,594.5266328,770,7.38068744,30,0.119999997,27,7.900000095,0.5,0
538512,35.4527778,-100.3083333,132,594.2585332,770,7.38432467,30,0.119999997,27,7.900000095,0.190666667,0
539705,35.401945,-100.245,66,592.6152556,766,7.49875421,1,0.02,2,6.5,0.5,0
539706,35.403889,-100.249167,136,592.3187442,767,7.49306685,1,0.02,2,6.5,0.1,0
2608205,32.965278,-103.061945,260,406.5268217,1125,7.64460346,18,0.079999998,9,8.199999809,1.0075,0
2548803,33.261389,-103.057501,60,409.3494168,1157,7.05415254,10,0.100000001,10,8.199999809,4.226666667,1
2707606,32.924722,-102.126389,117,445.8163468,949,8.41058003,8,0.100000001,10,8,4.266666667,1
2707607,32.9322222,-102.1277778,120,446.2072419,949,8.40377262,8,0.100000001,10,8,4.976666667,1
2809601,32.8110361,-101.9148194,154,449.2747592,915,8.57906296,8,0.100000001,10,8,4.67,1
2732601,32.5602778,-102.0197222,127,430.1880168,888,9.388056,8,0.100000001,10,8,5.6,1
2732702,32.5411111,-102.1177778,65,420.3861533,889,9.54539287,8,0.100000001,10,8,3.57,1
2802801,32.886667,-101.831111,101,471.1576858,913,8.72474756,8,0.100000001,10,8,4.27,1
2809804,32.7569444,-101.9580556,190,441.7356618,911,8.57013133,8,0.100000001,10,8,1.76,0
2817115,32.7316667,-101.9766667,150,440.2248047,908,8.59834267,8,0.100000001,10,8,4.05,1
2817509,32.699445,-101.931667,187,441.1674344,900,8.70651345,8,0.100000001,10,8,3.38,1
2818101,32.745,-101.866389,125,448.6700248,900,8.69661249,8,0.100000001,10,8,4.295,1
2825902,32.535278,-101.898334,140,440.0084023,856,9.66812616,8,0.100000001,10,8,5.023333333,1
2827201,32.6141667,-101.7008333,150,471.7189132,855,9.37525357,8,0.100000001,10,8,4.333333333,1
636703,35.3841667,-101.5966667,763,521.8253822,1080,6.34177529,27,0.119999997,21,7.900000095,1.2964,0
636707,35.383055,-101.607501,800,520.4171769,1079,6.36161638,27,0.119999997,21,7.900000095,1.316095238,0
636922,35.4144444,-101.5036111,748,531.2449811,1064,6.31546936,27,0.119999997,21,7.900000095,1.066111111,0
637412,35.430833,-101.4975,790,531.389972,1059,6.3472905,27,0.119999997,21,7.900000095,1.033666667,0
644203,35.371389,-101.5475,761,527.1904806,1076,6.31659692,27,0.119999997,21,7.900000095,1.29555,0
644204,35.359445,-101.556389,732,526.1409208,1078,6.32767787,27,0.119999997,21,7.900000095,1.340055556,0
644205,35.365278,-101.556112,791,526.2529342,1078,6.32232952,27,0.119999997,21,7.900000095,1.382157895,0
644958,35.278611,-101.539445,366,526.8850346,1067,6.42166909,27,0.119999997,21,7.900000095,1.426666667,0
631505,35.566389,-101.17,440,542.0510784,978,6.8729518,20,0.119999997,21,8.199999809,0.526666667,0
638512,35.450278,-101.300834,660,537.6301993,1028,6.45545735,12,0.100000001,13,8.100000381,0.46,0
636810,35.385,-101.566389,770,525.3632041,1079,6.31365982,22,0.100000001,21,8.300000191,1.310833333,0
636811,35.3925,-101.5675,820,525.2482871,1078,6.3137208,22,0.100000001,21,8.300000191,1.006666667,0
636812,35.384445,-101.559723,760,526.0620501,1078,6.31188968,22,0.100000001,21,8.300000191,1.291055556,0
636813,35.3925,-101.560001,762,526.0488865,1077,6.31131564,22,0.100000001,21,8.300000191,1.063736842,0
636820,35.405,-101.5513889,708,526.8851148,1074,6.31573783,22,0.100000001,21,8.300000191,1.15255,0
636905,35.402778,-101.525,862,529.4680766,1070,6.31047092,22,0.100000001,21,8.300000191,1.0278,0
636907,35.404445,-101.508889,758,530.8975819,1067,6.30756388,22,0.100000001,21,8.300000191,1.21505,0
636909,35.3969444,-101.52,765,529.9402315,1069,6.30729837,22,0.100000001,21,8.300000191,0.9133125,0
636910,35.3972222,-101.5113889,801,530.7069305,1068,6.30545533,22,0.100000001,21,8.300000191,1.15155,0
636912,35.385556,-101.541111,747,527.9273679,1074,6.30976017,22,0.100000001,21,8.300000191,22.98885,1
636913,35.391389,-101.541389,766,527.9208196,1074,6.30917347,22,0.100000001,21,8.300000191,23.01980952,1
636914,35.395556,-101.524444,811,529.5341875,1070,6.30781749,22,0.100000001,21,8.300000191,0.8696875,0
636920,35.402778,-101.52,814,529.9255807,1069,6.30942883,22,0.100000001,21,8.300000191,1.198055556,0
636921,35.408334,-101.519444,812,529.9412883,1068,6.31326509,22,0.100000001,21,8.300000191,1.079272727,0
637413,35.4372222,-101.4975,710,531.1974587,1057,6.36609891,22,0.100000001,21,8.300000191,0.90525,0
637414,35.419444,-101.488889,828,532.3146759,1061,6.32024249,22,0.100000001,21,8.300000191,1.06,0
639604,35.450834,-101.135834,496,549.5522282,1011,6.53168867,22,0.100000001,21,8.300000191,0.89,0
644206,35.365556,-101.544722,825,527.3993694,1075,6.32047832,22,0.100000001,21,8.300000191,1.312444444,0
644304,35.36,-101.5211111,731,529.6255476,1070,6.32111341,22,0.100000001,21,8.300000191,1.309681818,0
644310,35.350278,-101.514445,721,530.1707287,1069,6.32597305,22,0.100000001,21,8.300000191,1.51,0
644701,35.266389,-101.596111,325,518.9103555,1073,6.47821231,22,0.100000001,21,8.300000191,2.083333333,1
644763,35.266112,-101.603612,296,517.9039557,1074,6.48132156,22,0.100000001,21,8.300000191,2.195,1
645517,35.328055,-101.445,760,536.1601164,1060,6.29390589,22,0.100000001,21,8.300000191,1.14,0
652201,35.230278,-101.560834,300,524.0205746,1067,6.46593479,22,0.100000001,21,8.300000191,2.2,1
655204,35.209167,-101.205001,630,557.4188772,1009,6.58522573,22,0.100000001,21,8.300000191,1.19,0
636807,35.3983333,-101.5561111,749,526.4400127,1076,6.3121394,27,0.119999997,21,7.900000095,1.0396875,0
636808,35.3827778,-101.5502778,759,527.0112969,1076,6.31106456,27,0.119999997,21,7.900000095,25.94283333,1
636809,35.391111,-101.551112,760,526.9594841,1076,6.30983539,27,0.119999997,21,7.900000095,1.06525,0
636816,35.3788889,-101.5566667,856,526.3414795,1077,6.31337818,27,0.119999997,21,7.900000095,1.35535,0
636817,35.3777778,-101.5433333,789,527.659659,1075,6.31267543,27,0.119999997,21,7.900000095,1.181888889,0
636819,35.407223,-101.545278,845,527.4855743,1073,6.3170906,27,0.119999997,21,7.900000095,1.077125,0
636915,35.386111,-101.532778,735,528.7302799,1072,6.30912961,27,0.119999997,21,7.900000095,1.056055556,0
636916,35.392778,-101.532778,758,528.7514755,1072,6.30856246,27,0.119999997,21,7.900000095,0.965210526,0
644207,35.359445,-101.544445,812,527.3491912,1075,6.32548831,27,0.119999997,21,7.900000095,1.274222222,0
645315,35.349167,-101.394445,692,538.4224475,1054,6.26559414,22,0.100000001,23,8.199999809,1.08,0
646306,35.369722,-101.261112,645,541.4890328,1033,6.3724582,22,0.100000001,23,8.199999809,0.91,0
647512,35.300556,-101.1775,447,551.2129505,1013,6.53887735,22,0.100000001,23,8.199999809,0.685,0
639511,35.420833,-101.186111,778,545.2344253,1021,6.4853482,55,0.109999999,44,7.800000191,0.61,0
644305,35.360001,-101.515278,671,530.172476,1069,6.31962405,55,0.109999999,44,7.800000191,1.342857143,0
644306,35.360278,-101.508612,643,530.7877049,1068,6.31727583,55,0.109999999,44,7.800000191,1.29375,0
656409,35.202501,-101.113889,572,563.2538069,995,6.65630023,55,0.109999999,44,7.800000191,0.89,0
757601,35.062501,-102.901667,284,454.8545335,1311,5.46027139,22,0.100000001,21,8.5,1.09,0
762823,35.006389,-102.313889,320,480.5703437,1182,5.60506919,22,0.100000001,21,8.5,1.996666667,0
1007806,34.896389,-102.185,225,482.7098325,1146,5.84598749,10,0.100000001,14,7.199999809,3.9,1
1009701,34.776944,-102.963056,180,457.7929871,1309,5.6458646,10,0.100000001,14,7.199999809,1.52,0
763203,35.099722,-102.168611,289,477.5347943,1168,5.64128012,28,0.119999997,22,8.199999809,2.412,1
763204,35.102223,-102.176667,253,477.4333866,1170,5.63041718,28,0.119999997,22,8.199999809,3.155866667,1
1001401,34.9302778,-102.9752778,172,454.8790908,1324,5.57469572,28,0.119999997,22,8.199999809,1.04,0
1004603,34.925278,-102.523611,318,482.2005641,1220,5.46951868,28,0.119999997,22,8.199999809,1.7,0
1013536,34.805001,-102.420555,368,486.0156801,1174,5.66732793,28,0.119999997,22,8.199999809,3.463333333,1
750401,35.177222,-102.854445,185,452.1599953,1296,5.43276469,22,0.100000001,21,8.300000191,2.7,1
751401,35.1669444,-102.7455556,270,460.0234854,1282,5.3594408,22,0.100000001,21,8.300000191,1.105,0
758402,35.061389,-102.853612,280,459.1531244,1299,5.43908327,22,0.100000001,21,8.300000191,0.566666667,0
758601,35.0475,-102.7638889,368,465.7987919,1284,5.42830556,22,0.100000001,21,8.300000191,0.766666667,0
760101,35.1019444,-102.6055556,420,468.8738364,1260,5.33914888,22,0.100000001,21,8.300000191,1.4,0
